General Standards,Remarks,Test Case ID,Title,Project Initiative,Priority,Automatability,Automation Status,Testing Type,Status,Testing Phase,Pre Conditions,Test Steps,Expected Result
Failed,Automation Status = None,C670754,[WEB] 019Verify that User is able to view the approved Batch Modify file in different Modules with single entry and valid ID names,2025 GRC BAU Enhancements,2,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch Modify File single entry and valid ID names\\
3. User should have L3 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670756,[WEB] 021Verify that User is able to view the approved Batch Modify file in different Modules with multiple entry and valid ID,2025 GRC BAU Enhancements,2,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Batch Modify Zip File with multiple entry and valid ID names\\
3. User should have L3 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670758,[WEB] 023Verify that User is able to view the approved Batch Modify file in different Modules with single entry and invalid ID names,2025 GRC BAU Enhancements,2,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch Modify File single entry and invalid ID names\\
3. User should have L3 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the mobtel but will retain to L1 in  the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670760,[WEB] 025Verify that User is able to view the approved Batch Modify file in different Modules with multiple entry and invalid ID,2025 GRC BAU Enhancements,2,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Batch Modify Zip File with multiple entry and invalid ID names\\
3. User should have L3 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the mobtel but will retain to L1 in  the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670762,[WEB] 027Verify that User is able to view the approved Batch Modify file in different Modules with multiple entry and invalid ID,2025 GRC BAU Enhancements,2,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Batch Modify Zip File with multiple entry and invalid ID names\\
3. User should have L3 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the mobtel but will retain to L1 in  the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670764,[WEB] 029Verify that User is able to view the approved Batch Modify file in different Modules with combination of valid and invalid ID names,2025 GRC BAU Enhancements,2,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Batch Modify Zip File with multiple entry and invalid ID names\\
3. User should have L3 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","For Invalid ID Names:
User should able to search/view the mobtel but will retain to L1 in  the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking
For Valid ID Names:
User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670817,[WEB] 002Verify that User is able to view the approved Batch Create file in different Modules with all lowercase in ID name Field,2025 GRC BAU Enhancements,3,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch Create File with all lowercase in ID name Field\\
3. User should have L1 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670819,[WEB] 004Verify that User is able to view the approved Batch Create file in different Modules with all uppercase in ID name Field,2025 GRC BAU Enhancements,3,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch Create File with all uppercase in ID name Field\\
3. User should have L1 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670821,[WEB] 006Verify that User is able to view the approved Batch Create file in different Modules with combination of both or camel case in ID name Field,2025 GRC BAU Enhancements,3,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch Create File with combination of both or camel case in ID name Field\\
3. User should have L1 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670823,[WEB] 008Verify that User is able to view the approved Batch Create file and trimmed off the inputted spaces before ID name,2025 GRC BAU Enhancements,3,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch Create File with spaces before the ID name\\
3. User should have L1 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","-User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking
-Spaces should be trimmed off before the ID name"
Failed,Automation Status = None,C670825,[WEB] 010Verify that User is able to view the approved Batch Create file and trimmed off the inputted spaces after ID name,2025 GRC BAU Enhancements,3,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch Create File with spaces after the ID name\\
3. User should have L1 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","-User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking
-Spaces should be trimmed off after the ID name"
Failed,Automation Status = None,C670827,[WEB] 012Verify that User is able to view the approved Batch Create file and trimmed off the inputted spaces before and after ID name,2025 GRC BAU Enhancements,3,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch Create File with spaces before and after the ID name\\
3. User should have L1 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","-User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking
-Spaces should be trimmed off before and after the ID name"
Failed,Automation Status = None,C670834,[WEB] 019Verify that User is able to view the approved Batch modify file in different Modules with all lowercase in ID name Field,2025 GRC BAU Enhancements,3,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch modify File with all lowercase in ID name Field\\
3. User should have L3 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
Failed,Automation Status = None,C670836,[WEB] 021Verify that User is able to view the approved Batch modify file in different Modules with all uppercase in ID name Field,2025 GRC BAU Enhancements,3,Automatable,,web,New,BE Regression,,"1. User should have access to Jarvis Portal\\
2. User should have Approved Batch modify File with all uppercase in ID name Field\\
3. User should have L3 mobtel\\
4. Login to Jarvis Portal\\
5. Search to CRP management & Account Maintenance see if id_name has the correct values\\
6. Search to tabs QA View, QA Result, & Tracking if id_name has the correct values\\","User should able to search/view the approved batch file in the following modules:
CRP management
Account Maintenance
QA View, QA Result, & Tracking"
